# G2043631.mdx  size=369,503 B  records=6562
0x00000864	iocp0
0x0002df58	did_41fa_subfield_1_data_def_enum_2
0x0002df87	Unused
0x0002df8f	did_41fa_subfield_1_data_def_enum_3
0x0002dfbe	Invalid
0x0002dfc7	did_41fa_subfield_1_data_def_enum_4
0x0002dff9	did_41fa_subfield_1_data_def
0x0002e024	did_41FA_subfield_1
0x0002e039	Lane Assist Switch Status
0x0002e05c	did_41FA
0x0002e066	Lane Assist Switch Status
0x0002e2d0	session_01
0x0002e2dc	defaultSession
0x0002e3e7	session_03
0x0002e3f3	extendedDiagnosticSession
0x0002e413	service_22_p4_max_00
0x0002e586	session_02
0x0002e592	programmingSession
0x0002e5ab	service_22_p4_max_01
0x0002e60e	nrc_13
0x0002e616	incorrectMessageLengthOrInvalidFormat
0x0002e654	nrc_14
0x0002e65c	responseTooLong
0x0002e684	nrc_22
0x0002e68c	conditionsNotCorrect
0x0002e6b9	nrc_31
0x0002e6c1	requestOutOfRange
0x0002e6eb	nrc_86
0x0002e6f3	temperatureTooHigh
0x0002e71e	nrc_87
0x0002e726	temperatureTooLow
0x0002e750	nrc_88
0x0002e758	vehicleSpeedTooHigh
0x0002e784	nrc_92
0x0002e78c	voltageTooHigh
0x0002e7b3	nrc_93
0x0002e7bb	voltageTooLow
0x0002e7e3	service_22
0x0002e7ef	ReadDataByIdentifier
0x0002e8d3	did_42a4_subfield_1_data_def
0x0002e8fe	did_42A4_subfield_1
0x0002e913	Steering Wheel Heater Current
0x0002e93a	did_42A4
0x0002e944	Steering Wheel Heater Current
0x0002e9da	iocp0
0x0002e9e1	returnControlToECU
0x0002e9ff	iocp3
0x0002ea06	shortTermAdjustment
0x0002eb34	session_03
0x0002eb40	extendedDiagnosticSession
0x0002eb62	service_27_sf_03
0x0002eb74	requestSeed
0x0002eb9e	service_27_sf_04
0x0002ebb0	sendKey
0x0002ebbd	Used for I/O control
0x0002ebd3	security_03
0x0002ebe0	Send Key (Security Level 0x03)
0x0002ec26	service_2F_p4_max_00
0x0002ec58	service_2F_params_1
0x0002ec8e	nrc_11
0x0002ec96	serviceNotSupported
0x0002ecc2	nrc_13
0x0002ecca	incorrectMessageLengthOrInvalidFormat
0x0002ed08	nrc_31
0x0002ed10	requestOutOfRange
0x0002ed3a	nrc_7F
0x0002ed42	serviceNotSupportedInActiveSession
0x0002ed7f	service_2F
0x0002ed8b	InputOutputControlByIdentifier
0x0002efa7	session_01
0x0002efb3	defaultSession
0x0002efca	service_22_p4_max_00
0x0002f13d	session_02
0x0002f149	programmingSession
0x0002f162	service_22_p4_max_01
0x0002f1d5	nrc_14
0x0002f1dd	responseTooLong
0x0002f205	nrc_22
0x0002f20d	conditionsNotCorrect
0x0002f248	nrc_86
0x0002f250	temperatureTooHigh
0x0002f27b	nrc_87
0x0002f283	temperatureTooLow
0x0002f2ad	nrc_88
0x0002f2b5	vehicleSpeedTooHigh
0x0002f2e1	nrc_92
0x0002f2e9	voltageTooHigh
0x0002f310	nrc_93
0x0002f318	voltageTooLow
0x0002f340	service_22
0x0002f34c	ReadDataByIdentifier
0x0002f3e3	Off
0x0002f3e8	did_7150_subfield_1_data_def_enum_1
0x0002f417	On
0x0002f41b	did_7150_subfield_1_data_def_enum_2
0x0002f44d	did_7150_subfield_1_data_def
0x0002f478	did_7150_subfield_1
0x0002f48d	Autolights Switch
0x0002f4c9	did_7150_subfield_2_data_def_enum_1
0x0002f4fc	did_7150_subfield_2_data_def_enum_2
0x0002f52e	did_7150_subfield_2_data_def
0x0002f559	did_7150_subfield_2
0x0002f56e	Flash to Pass Switch
0x0002f5ad	did_7150_subfield_3_data_def_enum_1
0x0002f5e0	did_7150_subfield_3_data_def_enum_2
0x0002f612	did_7150_subfield_3_data_def
0x0002f63d	did_7150_subfield_3
0x0002f652	Headlamp High Beam Switch
0x0002f696	did_7150_subfield_4_data_def_enum_1
0x0002f6c9	did_7150_subfield_4_data_def_enum_2
0x0002f6fb	did_7150_subfield_4_data_def
0x0002f726	did_7150_subfield_4
0x0002f73b	Headlamp Low Beam Switch
0x0002f77e	did_7150_subfield_5_data_def_enum_1
0x0002f7b1	did_7150_subfield_5_data_def_enum_2
0x0002f7e3	did_7150_subfield_5_data_def
0x0002f80e	did_7150_subfield_5
0x0002f823	Sidelights Switch
0x0002f85f	did_7150_subfield_6_data_def_enum_1
0x0002f892	did_7150_subfield_6_data_def_enum_2
0x0002f8c4	did_7150_subfield_6_data_def
0x0002f8ef	did_7150_subfield_6
0x0002f904	Hazard Warning Switch
0x0002f944	did_7150_subfield_7_data_def_enum_1
0x0002f977	did_7150_subfield_7_data_def_enum_2
0x0002f9a9	did_7150_subfield_7_data_def
0x0002f9d4	did_7150_subfield_7
0x0002f9e9	Direction Indicator Switch Right Hand
0x0002fa39	did_7150_subfield_8_data_def_enum_1
0x0002fa6c	did_7150_subfield_8_data_def_enum_2
0x0002fa9e	did_7150_subfield_8_data_def
0x0002fac9	did_7150_subfield_8
0x0002fade	Direction Indicator Switch Left Hand
0x0002fb2d	did_7150_subfield_9_data_def_enum_1
0x0002fb60	did_7150_subfield_9_data_def_enum_2
0x0002fb92	did_7150_subfield_9_data_def
0x0002fbbd	did_7150_subfield_9
0x0002fbd2	Direction Indicator Switch Right Hand Lane Change
0x0002fc2e	did_7150_subfield_10_data_def_enum_1
0x0002fc62	did_7150_subfield_10_data_def_enum_2
0x0002fc95	did_7150_subfield_10_data_def
0x0002fcc1	did_7150_subfield_10
0x0002fcd7	Direction Indicator Switch Left Hand Lane Change
0x0002fd32	did_7150_subfield_11_data_def_enum_1
0x0002fd66	did_7150_subfield_11_data_def_enum_2
0x0002fd99	did_7150_subfield_11_data_def
0x0002fdc5	did_7150_subfield_11
0x0002fddb	Brake Lamp Switch
0x0002fe17	did_7150_subfield_12_data_def_enum_1
0x0002fe4b	did_7150_subfield_12_data_def_enum_2
0x0002fe7e	did_7150_subfield_12_data_def
0x0002feaa	did_7150_subfield_12
0x0002fec0	Special Vehicle Function
0x0002ff03	did_7150_subfield_13_data_def_enum_1
0x0002ff37	did_7150_subfield_13_data_def_enum_2
0x0002ff6a	did_7150_subfield_13_data_def
0x0002ff96	did_7150_subfield_13
0x0002ffac	Auxiliary Driving Lamp Switch
0x0002ffd3	did_7150
0x0002ffdd	External Lighting System Input Signal Status
0x00030093	iocp0
0x0003009a	returnControlToECU
0x000300b8	iocp3
0x000300bf	shortTermAdjustment
0x000301ed	session_03
0x000301f9	extendedDiagnosticSession
0x0003021b	service_27_sf_03
0x0003022d	requestSeed
0x00030257	service_27_sf_04
0x00030269	sendKey
0x00030276	Used for I/O control
0x0003028c	security_03
0x00030299	Send Key (Security Level 0x03)
0x000302df	service_2F_p4_max_00
0x00030311	service_2F_params_1
0x00030347	nrc_11
0x0003034f	serviceNotSupported
0x0003037b	nrc_13
0x00030383	incorrectMessageLengthOrInvalidFormat
0x000303c1	nrc_31
0x000303c9	requestOutOfRange
0x000303f3	nrc_7F
0x000303fb	serviceNotSupportedInActiveSession
0x00030438	service_2F
0x00030444	InputOutputControlByIdentifier
0x00030660	session_01
0x0003066c	defaultSession
0x00030683	service_22_p4_max_00
0x000307f6	session_02
0x00030802	programmingSession
0x0003081b	service_22_p4_max_01
0x0003088e	nrc_14
0x00030896	responseTooLong
0x000308be	nrc_22
0x000308c6	conditionsNotCorrect
0x00030901	nrc_86
0x00030909	temperatureTooHigh
0x00030934	nrc_87
0x0003093c	temperatureTooLow
0x00030966	nrc_88
0x0003096e	vehicleSpeedTooHigh
0x0003099a	nrc_92
0x000309a2	voltageTooHigh
0x000309c9	nrc_93
0x000309d1	voltageTooLow
0x000309f9	service_22
0x00030a05	ReadDataByIdentifier
0x00030a9c	Left Arrow Released
0x00030ab1	did_803c_subfield_1_data_def_enum_1
0x00030ae0	Left Arrow Pressed
0x00030af4	did_803c_subfield_1_data_def_enum_2
0x00030b23	Left Arrow Hold Short
0x00030b3a	did_803c_subfield_1_data_def_enum_3
0x00030b69	Left Arrow Hold Long
0x00030b7f	did_803c_subfield_1_data_def_enum_4
0x00030bb1	did_803c_subfield_1_data_def
0x00030bdc	did_803C_subfield_1
0x00030bf1	Left Arrow
0x00030c22	Right Arrow Released
0x00030c38	did_803c_subfield_2_data_def_enum_1
0x00030c67	Right Arrow Pressed
0x00030c7c	did_803c_subfield_2_data_def_enum_2
0x00030cab	Right Arrow Hold Short
0x00030cc3	did_803c_subfield_2_data_def_enum_3
0x00030cf2	Right Arrow Hold Long
0x00030d09	did_803c_subfield_2_data_def_enum_4
0x00030d3b	did_803c_subfield_2_data_def
0x00030d66	did_803C_subfield_2
0x00030d7b	Right Arrow
0x00030dad	Up Arrow Relelased
0x00030dc1	did_803c_subfield_3_data_def_enum_1
0x00030df0	Up Arrow Pressed
0x00030e02	did_803c_subfield_3_data_def_enum_2
0x00030e31	Up Arrow Hold Short
0x00030e46	did_803c_subfield_3_data_def_enum_3
0x00030e75	Up Arrow Hold Long
0x00030e89	did_803c_subfield_3_data_def_enum_4
0x00030ebb	did_803c_subfield_3_data_def
0x00030ee6	did_803C_subfield_3
0x00030efb	Up Arrow
0x00030f2a	Down Arrow Released
0x00030f3f	did_803c_subfield_4_data_def_enum_1
0x00030f6e	Down Arrow Pressed
0x00030f82	did_803c_subfield_4_data_def_enum_2
0x00030fb1	Down Arrow Hold Short
0x00030fc8	did_803c_subfield_4_data_def_enum_3
0x00030ff7	Down Arrow Hold Long
0x0003100d	did_803c_subfield_4_data_def_enum_4
0x0003103f	did_803c_subfield_4_data_def
0x0003106a	did_803C_subfield_4
0x0003107f	Down Arrow
0x000310b0	Ok Button Released
0x000310c4	did_803c_subfield_5_data_def_enum_1
0x000310f3	Ok Button Pressed
0x00031106	did_803c_subfield_5_data_def_enum_2
0x00031135	Ok Button Hold Short
0x0003114b	did_803c_subfield_5_data_def_enum_3
0x0003117a	Ok Button Hold Long
0x0003118f	did_803c_subfield_5_data_def_enum_4
0x000311c1	did_803c_subfield_5_data_def
0x000311ec	did_803C_subfield_5
0x00031201	Ok Button
0x0003122a	did_803c_subfield_6_data_def
0x00031255	did_803C_subfield_6
0x0003126a	Unused 1
0x00031292	did_803c_subfield_7_data_def
0x000312bd	did_803C_subfield_7
0x000312d2	Unused 2
0x000312fa	did_803c_subfield_8_data_def
0x00031325	did_803C_subfield_8
0x0003133a	Unused 3
0x0003134c	did_803C
0x00031356	Left Cursor Buttons
0x000313da	iocp0
0x000313e1	returnControlToECU
0x000313ff	iocp3
0x00031406	shortTermAdjustment
0x00031534	session_03
0x00031540	extendedDiagnosticSession
0x00031562	service_27_sf_03
0x00031574	requestSeed
0x0003159e	service_27_sf_04
0x000315b0	sendKey
0x000315bd	Used for I/O control
0x000315d3	security_03
0x000315e0	Send Key (Security Level 0x03)
0x00031626	service_2F_p4_max_00
0x00031658	service_2F_params_1
0x0003168e	nrc_11
0x00031696	serviceNotSupported
0x000316c2	nrc_13
0x000316ca	incorrectMessageLengthOrInvalidFormat
0x00031708	nrc_31
0x00031710	requestOutOfRange
0x0003173a	nrc_7F
0x00031742	serviceNotSupportedInActiveSession
0x0003177f	service_2F
0x0003178b	InputOutputControlByIdentifier
0x000319a7	session_01
0x000319b3	defaultSession
0x000319ca	service_22_p4_max_00
0x00031b3d	session_02
0x00031b49	programmingSession
0x00031b62	service_22_p4_max_01
0x00031bd5	nrc_14
0x00031bdd	responseTooLong
0x00031c05	nrc_22
0x00031c0d	conditionsNotCorrect
0x00031c48	nrc_86
0x00031c50	temperatureTooHigh
0x00031c7b	nrc_87
0x00031c83	temperatureTooLow
0x00031cad	nrc_88
0x00031cb5	vehicleSpeedTooHigh
0x00031ce1	nrc_92
0x00031ce9	voltageTooHigh
0x00031d10	nrc_93
0x00031d18	voltageTooLow
0x00031d40	service_22
0x00031d4c	ReadDataByIdentifier
0x00031de3	Inactive
0x00031ded	did_833c_subfield_1_data_def_enum_1
0x00031e1c	Active
0x00031e24	did_833c_subfield_1_data_def_enum_2
0x00031e56	did_833c_subfield_1_data_def
0x00031e81	did_833C_subfield_1
0x00031e96	Volume + Switch
0x00031ed0	did_833c_subfield_2_data_def_enum_1
0x00031f03	did_833c_subfield_2_data_def_enum_2
0x00031f35	did_833c_subfield_2_data_def
0x00031f60	did_833C_subfield_2
0x00031f75	Volume - Switch
0x00031faf	did_833c_subfield_3_data_def_enum_1
0x00031fe2	did_833c_subfield_3_data_def_enum_2
0x00032014	did_833c_subfield_3_data_def
0x0003203f	did_833C_subfield_3
0x00032054	Media Button
0x0003208b	did_833c_subfield_4_data_def_enum_1
0x000320be	did_833c_subfield_4_data_def_enum_2
0x000320f0	did_833c_subfield_4_data_def
0x0003211b	did_833C_subfield_4
0x00032130	Voice Switch
0x00032167	did_833c_subfield_5_data_def_enum_1
0x0003219a	did_833c_subfield_5_data_def_enum_2
0x000321cc	did_833c_subfield_5_data_def
0x000321f7	did_833C_subfield_5
0x0003220c	Seek + Switch
0x00032244	did_833c_subfield_6_data_def_enum_1
0x00032277	did_833c_subfield_6_data_def_enum_2
0x000322a9	did_833c_subfield_6_data_def
0x000322d4	did_833C_subfield_6
0x000322e9	Seek - Switch
0x00032321	did_833c_subfield_7_data_def_enum_1
0x00032354	did_833c_subfield_7_data_def_enum_2
0x00032386	did_833c_subfield_7_data_def
0x000323b1	did_833C_subfield_7
0x000323c6	Mode Switch
0x000323fc	did_833c_subfield_8_data_def_enum_1
0x0003242f	did_833c_subfield_8_data_def_enum_2
0x00032461	did_833c_subfield_8_data_def
0x0003248c	did_833C_subfield_8
0x000324a1	Mute Button
0x000324d7	did_833c_subfield_9_data_def_enum_1
0x0003250a	did_833c_subfield_9_data_def_enum_2
0x0003253c	did_833c_subfield_9_data_def
0x00032567	did_833C_subfield_9
0x0003257c	Ok Button
0x000325b0	did_833c_subfield_10_data_def_enum_1
0x000325e4	did_833c_subfield_10_data_def_enum_2
0x00032617	did_833c_subfield_10_data_def
0x00032643	did_833C_subfield_10
0x00032659	Cellular Phone
0x00032692	did_833c_subfield_11_data_def_enum_1
0x000326c6	did_833c_subfield_11_data_def_enum_2
0x000326f9	did_833c_subfield_11_data_def
0x00032725	did_833C_subfield_11
0x0003273b	Menu + Button
0x00032773	did_833c_subfield_12_data_def_enum_1
0x000327a7	did_833c_subfield_12_data_def_enum_2
0x000327da	did_833c_subfield_12_data_def
0x00032806	did_833C_subfield_12
0x0003281c	Menu - Button
0x00032854	did_833c_subfield_13_data_def_enum_1
0x00032888	did_833c_subfield_13_data_def_enum_2
0x000328bb	did_833c_subfield_13_data_def
0x000328e7	did_833C_subfield_13
0x000328fd	Send Button
0x00032933	did_833c_subfield_14_data_def_enum_1
0x00032967	did_833c_subfield_14_data_def_enum_2
0x0003299a	did_833c_subfield_14_data_def
0x000329c6	did_833C_subfield_14
0x000329dc	End Button
0x000329f0	did_833C
0x000329fa	Steering Column Audio Switches
0x00032a94	iocp0
0x00032a9b	returnControlToECU
0x00032ab9	iocp3
0x00032ac0	shortTermAdjustment
0x00032bee	session_03
0x00032bfa	extendedDiagnosticSession
0x00032c1c	service_27_sf_03
0x00032c2e	requestSeed
0x00032c58	service_27_sf_04
0x00032c6a	sendKey
0x00032c77	Used for I/O control
0x00032c8d	security_03
0x00032c9a	Send Key (Security Level 0x03)
0x00032ce0	service_2F_p4_max_00
0x00032d12	service_2F_params_1
0x00032d48	nrc_11
0x00032d50	serviceNotSupported
0x00032d7c	nrc_13
0x00032d84	incorrectMessageLengthOrInvalidFormat
0x00032dc2	nrc_31
0x00032dca	requestOutOfRange
0x00032df4	nrc_7F
0x00032dfc	serviceNotSupportedInActiveSession
0x00032e39	service_2F
0x00032e45	InputOutputControlByIdentifier
0x00033061	session_01
0x0003306d	defaultSession
0x00033084	service_22_p4_max_00
0x000331f7	session_02
0x00033203	programmingSession
0x0003321c	service_22_p4_max_01
0x0003328f	nrc_14
0x00033297	responseTooLong
0x000332bf	nrc_22
0x000332c7	conditionsNotCorrect
0x00033302	nrc_86
0x0003330a	temperatureTooHigh
0x00033335	nrc_87
0x0003333d	temperatureTooLow
0x00033367	nrc_88
0x0003336f	vehicleSpeedTooHigh
0x0003339b	nrc_92
0x000333a3	voltageTooHigh
0x000333ca	nrc_93
0x000333d2	voltageTooLow
0x000333fa	service_22
0x00033406	ReadDataByIdentifier
0x0003349d	No Movement
0x000334aa	did_a002_subfield_1_data_def_enum_1
0x000334d9	Tilt Up
0x000334e2	did_a002_subfield_1_data_def_enum_2
0x00033511	Tilt Down
0x0003351c	did_a002_subfield_1_data_def_enum_3
0x0003354b	Telescope In
0x00033559	did_a002_subfield_1_data_def_enum_4
0x00033588	Telescope Out
0x00033597	did_a002_subfield_1_data_def_enum_5
0x000335c6	Pedal Forward
0x000335d5	did_a002_subfield_1_data_def_enum_6
0x00033604	Pedal Backward
0x00033614	did_a002_subfield_1_data_def_enum_7
0x00033645	Invalid
0x0003364e	did_a002_subfield_1_data_def_enum_8
0x00033680	did_a002_subfield_1_data_def
0x000336ab	did_A002_subfield_1
0x000336c0	Steering Column Adjust Switch Status
0x000336ee	did_A002
0x000336f8	Steering Column Adjust Switch Status
0x0003379e	iocp0
0x000337a5	returnControlToECU
0x000337c3	iocp3
0x000337ca	shortTermAdjustment
0x000338f8	session_03
0x00033904	extendedDiagnosticSession
0x00033926	service_27_sf_03
0x00033938	requestSeed
0x00033962	service_27_sf_04
0x00033974	sendKey
0x00033981	Used for I/O control
0x00033997	security_03
0x000339a4	Send Key (Security Level 0x03)
0x000339ea	service_2F_p4_max_00
0x00033a1c	service_2F_params_1
0x00033a52	nrc_11
0x00033a5a	serviceNotSupported
0x00033a86	nrc_13
0x00033a8e	incorrectMessageLengthOrInvalidFormat
0x00033acc	nrc_31
0x00033ad4	requestOutOfRange
0x00033afe	nrc_7F
0x00033b06	serviceNotSupportedInActiveSession
0x00033b43	service_2F
0x00033b4f	InputOutputControlByIdentifier
0x00033d6b	session_01
0x00033d77	defaultSession
0x00033d8e	service_22_p4_max_00
0x00033f01	session_02
0x00033f0d	programmingSession
0x00033f26	service_22_p4_max_01
0x00033f99	nrc_14
0x00033fa1	responseTooLong
0x00033fc9	nrc_22
0x00033fd1	conditionsNotCorrect
0x0003400c	nrc_86
0x00034014	temperatureTooHigh
0x0003403f	nrc_87
0x00034047	temperatureTooLow
0x00034071	nrc_88
0x00034079	vehicleSpeedTooHigh
0x000340a5	nrc_92
0x000340ad	voltageTooHigh
0x000340d4	nrc_93
0x000340dc	voltageTooLow
0x00034104	service_22
0x00034110	ReadDataByIdentifier
0x000341a7	Off
0x000341ac	did_a460_subfield_1_data_def_enum_1
0x000341db	On
0x000341df	did_a460_subfield_1_data_def_enum_2
0x00034211	did_a460_subfield_1_data_def
0x0003423c	did_A460_subfield_1
0x00034251	Not Assigned
0x00034288	did_a460_subfield_2_data_def_enum_1
0x000342bb	did_a460_subfield_2_data_def_enum_2
0x000342ed	did_a460_subfield_2_data_def
0x00034318	did_A460_subfield_2
0x0003432d	Front Wiper Park Position Switch
0x00034378	did_a460_subfield_3_data_def_enum_1
0x000343ab	did_a460_subfield_3_data_def_enum_2
0x000343dd	did_a460_subfield_3_data_def
0x00034408	did_A460_subfield_3
0x0003441d	Front Wiper Intermittent Data 3
0x00034467	did_a460_subfield_4_data_def_enum_1
0x0003449a	did_a460_subfield_4_data_def_enum_2
0x000344cc	did_a460_subfield_4_data_def
0x000344f7	did_A460_subfield_4
0x0003450c	Front Wiper Intermittent Data 2
0x00034556	did_a460_subfield_5_data_def_enum_1
0x00034589	did_a460_subfield_5_data_def_enum_2
0x000345bb	did_a460_subfield_5_data_def
0x000345e6	did_A460_subfield_5
0x000345fb	Front Wiper Intermittent Data 1
0x00034645	did_a460_subfield_6_data_def_enum_1
0x00034678	did_a460_subfield_6_data_def_enum_2
0x000346aa	did_a460_subfield_6_data_def
0x000346d5	did_A460_subfield_6
0x000346ea	Front Wiper Intermittent Switch
0x00034734	did_a460_subfield_7_data_def_enum_1
0x00034767	did_a460_subfield_7_data_def_enum_2
0x00034799	did_a460_subfield_7_data_def
0x000347c4	did_A460_subfield_7
0x000347d9	Front Wiper Fast Switch
0x0003481b	did_a460_subfield_8_data_def_enum_1
0x0003484e	did_a460_subfield_8_data_def_enum_2
0x00034880	did_a460_subfield_8_data_def
0x000348ab	did_A460_subfield_8
0x000348c0	Front Wiper Slow Switch
0x00034902	did_a460_subfield_9_data_def_enum_1
0x00034935	did_a460_subfield_9_data_def_enum_2
0x00034967	did_a460_subfield_9_data_def
0x00034992	did_A460_subfield_9
0x000349a7	Front Wiper Limp Home Mode
0x000349ec	did_a460_subfield_10_data_def_enum_1
0x00034a20	did_a460_subfield_10_data_def_enum_2
0x00034a53	did_a460_subfield_10_data_def
0x00034a7f	did_A460_subfield_10
0x00034a95	Rear Wiper Delay 2
0x00034ad2	did_a460_subfield_11_data_def_enum_1
0x00034b06	did_a460_subfield_11_data_def_enum_2
0x00034b39	did_a460_subfield_11_data_def
0x00034b65	did_A460_subfield_11
0x00034b7b	Rear Wiper Delay 1
0x00034bb8	did_a460_subfield_12_data_def_enum_1
0x00034bec	did_a460_subfield_12_data_def_enum_2
0x00034c1f	did_a460_subfield_12_data_def
0x00034c4b	did_A460_subfield_12
0x00034c61	Rear Wiper Wash Switch
0x00034ca2	did_a460_subfield_13_data_def_enum_1
0x00034cd6	did_a460_subfield_13_data_def_enum_2
0x00034d09	did_a460_subfield_13_data_def
0x00034d35	did_A460_subfield_13
0x00034d4b	Rear Wiper OFF Switch
0x00034d8b	did_a460_subfield_14_data_def_enum_1
0x00034dbf	did_a460_subfield_14_data_def_enum_2
0x00034df2	did_a460_subfield_14_data_def
0x00034e1e	did_A460_subfield_14
0x00034e34	Rear Wiper Intermittent Switch
0x00034e7d	did_a460_subfield_15_data_def_enum_1
0x00034eb1	did_a460_subfield_15_data_def_enum_2
0x00034ee4	did_a460_subfield_15_data_def
0x00034f10	did_A460_subfield_15
0x00034f26	Rear Wiper Park Position Switch
0x00034f70	did_a460_subfield_16_data_def_enum_1
0x00034fa4	did_a460_subfield_16_data_def_enum_2
0x00034fd7	did_a460_subfield_16_data_def
0x00035003	did_A460_subfield_16
0x00035019	Rear Wiper Switch
0x00035055	did_a460_subfield_17_data_def_enum_1
0x00035089	did_a460_subfield_17_data_def_enum_2
0x000350bc	did_a460_subfield_17_data_def
0x000350e8	did_A460_subfield_17
0x000350fe	Front Wiper Intermittent Data 7
0x00035148	did_a460_subfield_18_data_def_enum_1
0x0003517c	did_a460_subfield_18_data_def_enum_2
0x000351af	did_a460_subfield_18_data_def
0x000351db	did_A460_subfield_18
0x000351f1	Front Wiper Intermittent Data 6
0x0003523b	did_a460_subfield_19_data_def_enum_1
0x0003526f	did_a460_subfield_19_data_def_enum_2
0x000352a2	did_a460_subfield_19_data_def
0x000352ce	did_A460_subfield_19
0x000352e4	Front Wiper Intermittent Data 5
0x0003532e	did_a460_subfield_20_data_def_enum_1
0x00035362	did_a460_subfield_20_data_def_enum_2
0x00035395	did_a460_subfield_20_data_def
0x000353c1	did_A460_subfield_20
0x000353d7	Front Wiper Intermittent Data 4
0x00035421	did_a460_subfield_21_data_def_enum_1
0x00035455	did_a460_subfield_21_data_def_enum_2
0x00035488	did_a460_subfield_21_data_def
0x000354b4	did_A460_subfield_21
0x000354ca	Single Stroke
0x00035502	did_a460_subfield_22_data_def_enum_1
0x00035536	did_a460_subfield_22_data_def_enum_2
0x00035569	did_a460_subfield_22_data_def
0x00035595	did_A460_subfield_22
0x000355ab	Rain Sensor Switch
0x000355c7	did_A460
0x000355d1	Windscreen Wipers System Input Signal Status
