# G2427628.mdx  size=2,300,917 B  records=38422
0x00000973	pll_1
0x00133a3a	did_C025
0x00133a44	Trusted Realtime Operational Network(TRON) Group Key Slot Counter
0x00133ade	did_c026_subfield_1_data_def
0x00133b09	did_C026_subfield_1
0x00133b1e	Message Authentication Self Test Challenge
0x00133b52	did_C026
0x00133b5c	Message Authentication Self Test Challenge
0x00133be6	Control Module Has Factory Default Message Authentication Key Configuration
0x00133c33	did_c027_subfield_1_data_def_enum_1
0x00133c62	Control Module Does Not Have Factory Default Message Authentication Key Configuration
0x00133cb9	did_c027_subfield_1_data_def_enum_2
0x00133ceb	did_c027_subfield_1_data_def
0x00133d16	did_C027_subfield_1
0x00133d2b	Server Key Injection Status Table
0x00133d56	did_C027
0x00133d60	Server Key Injection Status Table
0x00133e1c	did_c028_subfield_1_data_def
0x00133e47	did_C028_subfield_1
0x00133e5c	Control Module Message Authentication Failure Threshold
0x00133e9d	did_C028
0x00133ea7	Control Module Message Authentication Failure Threshold
0x00133f37	did_d01c_subfield_1_data_def
0x00133f62	did_D01C_subfield_1
0x00133f77	Memory Size
0x00133fa2	did_d01c_subfield_2_data_def
0x00133fcd	did_D01C_subfield_2
0x00133fe2	Memory Address
0x00133ffa	did_D01C
0x00134004	Vision Data Recorder
0x00134078	False
0x0013407f	did_d022_subfield_1_data_def_enum_1
0x001340ae	True
0x001340b4	did_d022_subfield_1_data_def_enum_2
0x001340e6	did_d022_subfield_1_data_def
0x00134111	did_D022_subfield_1
0x00134126	OTA Initiate Download Function in Progress
0x00134170	did_d022_subfield_2_data_def
0x0013419b	did_D022_subfield_2
0x001341b0	OTA Last Address Successfully Written
0x001341df	did_D022
0x001341e9	In Progress OTA Download Address
0x00134269	All Preconditions Met
0x00134280	did_d026_subfield_1_data_def_enum_1
0x001342af	One or More OTA Preconditions Not Met
0x001342d6	did_d026_subfield_1_data_def_enum_2
0x00134308	did_d026_subfield_1_data_def
0x00134333	did_D026_subfield_1
0x00134348	OTA Activation Precondition Status
0x001343c0	did_d026_subfield_2_data_def
0x001343eb	did_D026_subfield_2
0x00134400	Ignition Off Time Required Prior to Accepting InitateActivation of New OTA Software
0x0013445d	did_D026
0x00134467	OTA Activation Preconditions
0x001344e1	Validation Structure Verification Passed
0x0013450b	did_d028_subfield_1_data_def_enum_1
0x0013453a	Validation Structure Not Authentic
0x0013455e	did_d028_subfield_1_data_def_enum_2
0x0013458d	Validation Structure Invalid Format
0x001345b2	did_d028_subfield_1_data_def_enum_3
0x001345e1	Validation Structure Block Number Mismatch
0x0013460d	did_d028_subfield_1_data_def_enum_4
0x0013463c	Validation Structure Hash Value Mismatch
0x00134666	did_d028_subfield_1_data_def_enum_5
0x00134695	Validation Structure Memory Read Error
0x001346bd	did_d028_subfield_1_data_def_enum_6
0x001346ec	Validation Structure Block Mismatch
0x00134711	did_d028_subfield_1_data_def_enum_7
0x00134742	Validation Application Routine Not Executed This Session
0x0013477c	did_d028_subfield_1_data_def_enum_8
0x001347ae	did_d028_subfield_1_data_def
0x001347d9	did_D028_subfield_1
0x001347ee	Application Signature Validation Status
0x0013481f	did_D028
0x00134829	Application Signature Validation Status
0x001348b0	OVTP OTA Function Definition Version 4
0x001348d8	did_d029_subfield_1_data_def_enum_1
0x00134907	OVTP OTA Function Definition Version 5
0x0013492f	did_d029_subfield_1_data_def_enum_2
0x0013495e	OVTP OTA Function Definition Version 6
0x00134986	did_d029_subfield_1_data_def_enum_3
0x001349b5	OVTP OTA Function Definition Version 7
0x001349dd	did_d029_subfield_1_data_def_enum_4
0x00134a0c	OVTP OTA Function Definition Version 8
0x00134a34	did_d029_subfield_1_data_def_enum_5
0x00134a66	did_d029_subfield_1_data_def
0x00134a91	did_D029_subfield_1
0x00134aa6	OTA Spec
0x00134ad5	Full OTA Over OVTP
0x00134ae9	did_d029_subfield_2_data_def_enum_1
0x00134b18	OTA Over OVTP For Identification Only
0x00134b3f	did_d029_subfield_2_data_def_enum_2
0x00134b71	did_d029_subfield_2_data_def
0x00134b9c	did_D029_subfield_2
0x00134bb1	OTA Functionality
0x00134bcc	did_D029
0x00134bd6	OTA Over OVTP Support Level
0x00134c4a	did_d02b_subfield_1_data_def
0x00134c75	did_D02B_subfield_1
0x00134c8a	OTA Software Update Counter
0x00134caf	did_D02B
0x00134cb9	OTA Software Update Counter
0x00134d3a	did_d02c_subfield_1_data_def_enum_1
0x00134d6f	did_d02c_subfield_1_data_def_enum_2
0x00134da1	did_d02c_subfield_1_data_def
0x00134dcc	did_D02C_subfield_1
0x00134de1	Channel #0 Supported
0x00134e22	did_d02c_subfield_2_data_def_enum_1
0x00134e57	did_d02c_subfield_2_data_def_enum_2
0x00134e89	did_d02c_subfield_2_data_def
0x00134eb4	did_D02C_subfield_2
0x00134ec9	Channel #1 Supported
0x00134f0a	did_d02c_subfield_3_data_def_enum_1
0x00134f3f	did_d02c_subfield_3_data_def_enum_2
0x00134f71	did_d02c_subfield_3_data_def
0x00134f9c	did_D02C_subfield_3
0x00134fb1	Channel #2 Supported
0x00134ff2	did_d02c_subfield_4_data_def_enum_1
0x00135027	did_d02c_subfield_4_data_def_enum_2
0x00135059	did_d02c_subfield_4_data_def
0x00135084	did_D02C_subfield_4
0x00135099	Channel #3 Supported
0x001350da	did_d02c_subfield_5_data_def_enum_1
0x0013510f	did_d02c_subfield_5_data_def_enum_2
0x00135141	did_d02c_subfield_5_data_def
0x0013516c	did_D02C_subfield_5
0x00135181	Channel #4 Supported
0x001351c2	did_d02c_subfield_6_data_def_enum_1
0x001351f7	did_d02c_subfield_6_data_def_enum_2
0x00135229	did_d02c_subfield_6_data_def
0x00135254	did_D02C_subfield_6
0x00135269	Channel #5 Supported
0x001352aa	did_d02c_subfield_7_data_def_enum_1
0x001352df	did_d02c_subfield_7_data_def_enum_2
0x00135311	did_d02c_subfield_7_data_def
0x0013533c	did_D02C_subfield_7
0x00135351	Channel #6 Supported
0x00135392	did_d02c_subfield_8_data_def_enum_1
0x001353c7	did_d02c_subfield_8_data_def_enum_2
0x001353f9	did_d02c_subfield_8_data_def
0x00135424	did_D02C_subfield_8
0x00135439	Channel #7 Supported
0x0013547a	did_d02c_subfield_9_data_def_enum_1
0x001354af	did_d02c_subfield_9_data_def_enum_2
0x001354e1	did_d02c_subfield_9_data_def
0x0013550c	did_D02C_subfield_9
0x00135521	Channel #8 Supported
0x00135562	did_d02c_subfield_10_data_def_enum_1
0x00135598	did_d02c_subfield_10_data_def_enum_2
0x001355cb	did_d02c_subfield_10_data_def
0x001355f7	did_D02C_subfield_10
0x0013560d	Channel #9 Supported
0x0013564e	did_d02c_subfield_11_data_def_enum_1
0x00135684	did_d02c_subfield_11_data_def_enum_2
0x001356b7	did_d02c_subfield_11_data_def
0x001356e3	did_D02C_subfield_11
0x001356f9	Channel #10 Supported
0x0013573b	did_d02c_subfield_12_data_def_enum_1
0x00135771	did_d02c_subfield_12_data_def_enum_2
0x001357a4	did_d02c_subfield_12_data_def
0x001357d0	did_D02C_subfield_12
0x001357e6	Channel #11 Supported
0x00135828	did_d02c_subfield_13_data_def_enum_1
0x0013585e	did_d02c_subfield_13_data_def_enum_2
0x00135891	did_d02c_subfield_13_data_def
0x001358bd	did_D02C_subfield_13
0x001358d3	Channel #12 Supported
0x00135915	did_d02c_subfield_14_data_def_enum_1
0x0013594b	did_d02c_subfield_14_data_def_enum_2
0x0013597e	did_d02c_subfield_14_data_def
0x001359aa	did_D02C_subfield_14
0x001359c0	Channel #13 Supported
0x00135a02	did_d02c_subfield_15_data_def_enum_1
0x00135a38	did_d02c_subfield_15_data_def_enum_2
0x00135a6b	did_d02c_subfield_15_data_def
0x00135a97	did_D02C_subfield_15
0x00135aad	Channel #14 Supported
0x00135aef	did_d02c_subfield_16_data_def_enum_1
0x00135b25	did_d02c_subfield_16_data_def_enum_2
0x00135b58	did_d02c_subfield_16_data_def
0x00135b84	did_D02C_subfield_16
0x00135b9a	Channel #15 Supported
0x00135bdc	did_d02c_subfield_17_data_def_enum_1
0x00135c12	did_d02c_subfield_17_data_def_enum_2
0x00135c45	did_d02c_subfield_17_data_def
0x00135c71	did_D02C_subfield_17
0x00135c87	Channel #16 Supported
0x00135cc9	did_d02c_subfield_18_data_def_enum_1
0x00135cff	did_d02c_subfield_18_data_def_enum_2
0x00135d32	did_d02c_subfield_18_data_def
0x00135d5e	did_D02C_subfield_18
0x00135d74	Channel #17 Supported
0x00135db6	did_d02c_subfield_19_data_def_enum_1
0x00135dec	did_d02c_subfield_19_data_def_enum_2
0x00135e1f	did_d02c_subfield_19_data_def
0x00135e4b	did_D02C_subfield_19
0x00135e61	Channel #18 Supported
0x00135ea3	did_d02c_subfield_20_data_def_enum_1
0x00135ed9	did_d02c_subfield_20_data_def_enum_2
0x00135f0c	did_d02c_subfield_20_data_def
0x00135f38	did_D02C_subfield_20
0x00135f4e	Channel #19 Supported
0x00135f90	did_d02c_subfield_21_data_def_enum_1
0x00135fc6	did_d02c_subfield_21_data_def_enum_2
0x00135ff9	did_d02c_subfield_21_data_def
0x00136025	did_D02C_subfield_21
0x0013603b	Channel #20 Supported
0x0013607d	did_d02c_subfield_22_data_def_enum_1
0x001360b3	did_d02c_subfield_22_data_def_enum_2
0x001360e6	did_d02c_subfield_22_data_def
0x00136112	did_D02C_subfield_22
0x00136128	Channel #21 Supported
0x0013616a	did_d02c_subfield_23_data_def_enum_1
0x001361a0	did_d02c_subfield_23_data_def_enum_2
0x001361d3	did_d02c_subfield_23_data_def
0x001361ff	did_D02C_subfield_23
0x00136215	Channel #22 Supported
0x00136257	did_d02c_subfield_24_data_def_enum_1
0x0013628d	did_d02c_subfield_24_data_def_enum_2
0x001362c0	did_d02c_subfield_24_data_def
0x001362ec	did_D02C_subfield_24
0x00136302	Channel #23 Supported
0x00136344	did_d02c_subfield_25_data_def_enum_1
0x0013637a	did_d02c_subfield_25_data_def_enum_2
0x001363ad	did_d02c_subfield_25_data_def
0x001363d9	did_D02C_subfield_25
0x001363ef	Channel #24 Supported
0x00136431	did_d02c_subfield_26_data_def_enum_1
0x00136467	did_d02c_subfield_26_data_def_enum_2
0x0013649a	did_d02c_subfield_26_data_def
0x001364c6	did_D02C_subfield_26
0x001364dc	Channel #25 Supported
0x0013651e	did_d02c_subfield_27_data_def_enum_1
0x00136554	did_d02c_subfield_27_data_def_enum_2
0x00136587	did_d02c_subfield_27_data_def
0x001365b3	did_D02C_subfield_27
0x001365c9	Channel #26 Supported
0x0013660b	did_d02c_subfield_28_data_def_enum_1
0x00136641	did_d02c_subfield_28_data_def_enum_2
0x00136674	did_d02c_subfield_28_data_def
0x001366a0	did_D02C_subfield_28
0x001366b6	Channel #27 Supported
0x001366f8	did_d02c_subfield_29_data_def_enum_1
0x0013672e	did_d02c_subfield_29_data_def_enum_2
0x00136761	did_d02c_subfield_29_data_def
0x0013678d	did_D02C_subfield_29
0x001367a3	Channel #28 Supported
0x001367e5	did_d02c_subfield_30_data_def_enum_1
0x0013681b	did_d02c_subfield_30_data_def_enum_2
0x0013684e	did_d02c_subfield_30_data_def
0x0013687a	did_D02C_subfield_30
0x00136890	Channel #29 Supported
0x001368d2	did_d02c_subfield_31_data_def_enum_1
0x00136908	did_d02c_subfield_31_data_def_enum_2
0x0013693b	did_d02c_subfield_31_data_def
0x00136967	did_D02C_subfield_31
0x0013697d	Channel #30 Supported
0x001369bf	did_d02c_subfield_32_data_def_enum_1
0x001369f5	did_d02c_subfield_32_data_def_enum_2
0x00136a28	did_d02c_subfield_32_data_def
0x00136a54	did_D02C_subfield_32
0x00136a6a	Channel #31 Supported
0x00136aac	did_d02c_subfield_33_data_def_enum_1
0x00136ae2	did_d02c_subfield_33_data_def_enum_2
0x00136b15	did_d02c_subfield_33_data_def
0x00136b41	did_D02C_subfield_33
0x00136b57	Channel #32 Supported
0x00136b99	did_d02c_subfield_34_data_def_enum_1
0x00136bcf	did_d02c_subfield_34_data_def_enum_2
0x00136c02	did_d02c_subfield_34_data_def
0x00136c2e	did_D02C_subfield_34
0x00136c44	Channel #33 Supported
0x00136c86	did_d02c_subfield_35_data_def_enum_1
0x00136cbc	did_d02c_subfield_35_data_def_enum_2
0x00136cef	did_d02c_subfield_35_data_def
0x00136d1b	did_D02C_subfield_35
0x00136d31	Channel #34 Supported
0x00136d73	did_d02c_subfield_36_data_def_enum_1
0x00136da9	did_d02c_subfield_36_data_def_enum_2
0x00136ddc	did_d02c_subfield_36_data_def
0x00136e08	did_D02C_subfield_36
0x00136e1e	Channel #35 Supported
0x00136e60	did_d02c_subfield_37_data_def_enum_1
0x00136e96	did_d02c_subfield_37_data_def_enum_2
0x00136ec9	did_d02c_subfield_37_data_def
0x00136ef5	did_D02C_subfield_37
0x00136f0b	Channel #36 Supported
0x00136f4d	did_d02c_subfield_38_data_def_enum_1
0x00136f83	did_d02c_subfield_38_data_def_enum_2
0x00136fb6	did_d02c_subfield_38_data_def
0x00136fe2	did_D02C_subfield_38
0x00136ff8	Channel #37 Supported
0x0013703a	did_d02c_subfield_39_data_def_enum_1
0x00137070	did_d02c_subfield_39_data_def_enum_2
0x001370a3	did_d02c_subfield_39_data_def
0x001370cf	did_D02C_subfield_39
0x001370e5	Channel #38 Supported
0x00137127	did_d02c_subfield_40_data_def_enum_1
0x0013715d	did_d02c_subfield_40_data_def_enum_2
0x00137190	did_d02c_subfield_40_data_def
0x001371bc	did_D02C_subfield_40
0x001371d2	Channel #39 Supported
0x00137214	did_d02c_subfield_41_data_def_enum_1
0x0013724a	did_d02c_subfield_41_data_def_enum_2
0x0013727d	did_d02c_subfield_41_data_def
0x001372a9	did_D02C_subfield_41
0x001372bf	Channel #40 Supported
0x00137301	did_d02c_subfield_42_data_def_enum_1
0x00137337	did_d02c_subfield_42_data_def_enum_2
0x0013736a	did_d02c_subfield_42_data_def
0x00137396	did_D02C_subfield_42
0x001373ac	Channel #41 Supported
0x001373ee	did_d02c_subfield_43_data_def_enum_1
0x00137424	did_d02c_subfield_43_data_def_enum_2
0x00137457	did_d02c_subfield_43_data_def
0x00137483	did_D02C_subfield_43
0x00137499	Channel #42 Supported
0x001374db	did_d02c_subfield_44_data_def_enum_1
0x00137511	did_d02c_subfield_44_data_def_enum_2
0x00137544	did_d02c_subfield_44_data_def
0x00137570	did_D02C_subfield_44
0x00137586	Channel #43 Supported
0x001375c8	did_d02c_subfield_45_data_def_enum_1
0x001375fe	did_d02c_subfield_45_data_def_enum_2
0x00137631	did_d02c_subfield_45_data_def
0x0013765d	did_D02C_subfield_45
0x00137673	Channel #44 Supported
0x001376b5	did_d02c_subfield_46_data_def_enum_1
0x001376eb	did_d02c_subfield_46_data_def_enum_2
0x0013771e	did_d02c_subfield_46_data_def
0x0013774a	did_D02C_subfield_46
0x00137760	Channel #45 Supported
0x001377a2	did_d02c_subfield_47_data_def_enum_1
0x001377d8	did_d02c_subfield_47_data_def_enum_2
0x0013780b	did_d02c_subfield_47_data_def
0x00137837	did_D02C_subfield_47
0x0013784d	Channel #46 Supported
0x0013788f	did_d02c_subfield_48_data_def_enum_1
0x001378c5	did_d02c_subfield_48_data_def_enum_2
0x001378f8	did_d02c_subfield_48_data_def
0x00137924	did_D02C_subfield_48
0x0013793a	Channel #47 Supported
0x0013797c	did_d02c_subfield_49_data_def_enum_1
0x001379b2	did_d02c_subfield_49_data_def_enum_2
0x001379e5	did_d02c_subfield_49_data_def
0x00137a11	did_D02C_subfield_49
0x00137a27	Channel #48 Supported
0x00137a69	did_d02c_subfield_50_data_def_enum_1
0x00137a9f	did_d02c_subfield_50_data_def_enum_2
0x00137ad2	did_d02c_subfield_50_data_def
0x00137afe	did_D02C_subfield_50
0x00137b14	Channel #49 Supported
0x00137b56	did_d02c_subfield_51_data_def_enum_1
0x00137b8c	did_d02c_subfield_51_data_def_enum_2
0x00137bbf	did_d02c_subfield_51_data_def
0x00137beb	did_D02C_subfield_51
0x00137c01	Channel #50 Supported
0x00137c43	did_d02c_subfield_52_data_def_enum_1
0x00137c79	did_d02c_subfield_52_data_def_enum_2
0x00137cac	did_d02c_subfield_52_data_def
0x00137cd8	did_D02C_subfield_52
0x00137cee	Channel #51 Supported
0x00137d30	did_d02c_subfield_53_data_def_enum_1
0x00137d66	did_d02c_subfield_53_data_def_enum_2
0x00137d99	did_d02c_subfield_53_data_def
0x00137dc5	did_D02C_subfield_53
0x00137ddb	Channel #52 Supported
0x00137e1d	did_d02c_subfield_54_data_def_enum_1
0x00137e53	did_d02c_subfield_54_data_def_enum_2
0x00137e86	did_d02c_subfield_54_data_def
0x00137eb2	did_D02C_subfield_54
0x00137ec8	Channel #53 Supported
0x00137f0a	did_d02c_subfield_55_data_def_enum_1
0x00137f40	did_d02c_subfield_55_data_def_enum_2
0x00137f73	did_d02c_subfield_55_data_def
0x00137f9f	did_D02C_subfield_55
0x00137fb5	Channel #54 Supported
0x00137ff7	did_d02c_subfield_56_data_def_enum_1
0x0013802d	did_d02c_subfield_56_data_def_enum_2
0x00138060	did_d02c_subfield_56_data_def
0x0013808c	did_D02C_subfield_56
0x001380a2	Channel #55 Supported
0x001380e4	did_d02c_subfield_57_data_def_enum_1
0x0013811a	did_d02c_subfield_57_data_def_enum_2
0x0013814d	did_d02c_subfield_57_data_def
0x00138179	did_D02C_subfield_57
0x0013818f	Channel #56 Supported
0x001381d1	did_d02c_subfield_58_data_def_enum_1
0x00138207	did_d02c_subfield_58_data_def_enum_2
0x0013823a	did_d02c_subfield_58_data_def
0x00138266	did_D02C_subfield_58
0x0013827c	Channel #57 Supported
0x001382be	did_d02c_subfield_59_data_def_enum_1
0x001382f4	did_d02c_subfield_59_data_def_enum_2
0x00138327	did_d02c_subfield_59_data_def
0x00138353	did_D02C_subfield_59
0x00138369	Channel #58 Supported
0x001383ab	did_d02c_subfield_60_data_def_enum_1
0x001383e1	did_d02c_subfield_60_data_def_enum_2
0x00138414	did_d02c_subfield_60_data_def
0x00138440	did_D02C_subfield_60
0x00138456	Channel #59 Supported
0x00138498	did_d02c_subfield_61_data_def_enum_1
0x001384ce	did_d02c_subfield_61_data_def_enum_2
0x00138501	did_d02c_subfield_61_data_def
0x0013852d	did_D02C_subfield_61
0x00138543	Channel #60 Supported
0x00138585	did_d02c_subfield_62_data_def_enum_1
0x001385bb	did_d02c_subfield_62_data_def_enum_2
0x001385ee	did_d02c_subfield_62_data_def
0x0013861a	did_D02C_subfield_62
0x00138630	Channel #61 Supported
0x00138672	did_d02c_subfield_63_data_def_enum_1
0x001386a8	did_d02c_subfield_63_data_def_enum_2
0x001386db	did_d02c_subfield_63_data_def
0x00138707	did_D02C_subfield_63
0x0013871d	Channel #62 Supported
0x0013875f	did_d02c_subfield_64_data_def_enum_1
0x00138795	did_d02c_subfield_64_data_def_enum_2
0x001387c8	did_d02c_subfield_64_data_def
0x001387f4	did_D02C_subfield_64
0x0013880a	Channel #63 Supported
0x00138829	did_D02C
0x00138833	Supported PARSED Channels #1
0x001388b5	did_d02d_subfield_1_data_def_enum_1
0x001388ea	did_d02d_subfield_1_data_def_enum_2
0x0013891c	did_d02d_subfield_1_data_def
0x00138947	did_D02D_subfield_1
0x0013895c	Channel #64 Supported
0x0013899e	did_d02d_subfield_2_data_def_enum_1
0x001389d3	did_d02d_subfield_2_data_def_enum_2
0x00138a05	did_d02d_subfield_2_data_def
0x00138a30	did_D02D_subfield_2
0x00138a45	Channel #65 Supported
0x00138a87	did_d02d_subfield_3_data_def_enum_1
0x00138abc	did_d02d_subfield_3_data_def_enum_2
0x00138aee	did_d02d_subfield_3_data_def
0x00138b19	did_D02D_subfield_3
0x00138b2e	Channel #66 Supported
0x00138b70	did_d02d_subfield_4_data_def_enum_1
0x00138ba5	did_d02d_subfield_4_data_def_enum_2
0x00138bd7	did_d02d_subfield_4_data_def
0x00138c02	did_D02D_subfield_4
0x00138c17	Channel #67 Supported
0x00138c59	did_d02d_subfield_5_data_def_enum_1
0x00138c8e	did_d02d_subfield_5_data_def_enum_2
0x00138cc0	did_d02d_subfield_5_data_def
0x00138ceb	did_D02D_subfield_5
0x00138d00	Channel #68 Supported
0x00138d42	did_d02d_subfield_6_data_def_enum_1
0x00138d77	did_d02d_subfield_6_data_def_enum_2
0x00138da9	did_d02d_subfield_6_data_def
0x00138dd4	did_D02D_subfield_6
0x00138de9	Channel #69 Supported
0x00138e2b	did_d02d_subfield_7_data_def_enum_1
0x00138e60	did_d02d_subfield_7_data_def_enum_2
0x00138e92	did_d02d_subfield_7_data_def
0x00138ebd	did_D02D_subfield_7
0x00138ed2	Channel #70 Supported
0x00138f14	did_d02d_subfield_8_data_def_enum_1
0x00138f49	did_d02d_subfield_8_data_def_enum_2
0x00138f7b	did_d02d_subfield_8_data_def
0x00138fa6	did_D02D_subfield_8
0x00138fbb	Channel #71 Supported
0x00138ffd	did_d02d_subfield_9_data_def_enum_1
0x00139032	did_d02d_subfield_9_data_def_enum_2
0x00139064	did_d02d_subfield_9_data_def
0x0013908f	did_D02D_subfield_9
0x001390a4	Channel #72 Supported
0x001390e6	did_d02d_subfield_10_data_def_enum_1
0x0013911c	did_d02d_subfield_10_data_def_enum_2
0x0013914f	did_d02d_subfield_10_data_def
0x0013917b	did_D02D_subfield_10
0x00139191	Channel #73 Supported
0x001391d3	did_d02d_subfield_11_data_def_enum_1
0x00139209	did_d02d_subfield_11_data_def_enum_2
0x0013923c	did_d02d_subfield_11_data_def
0x00139268	did_D02D_subfield_11
0x0013927e	Channel #74 Supported
0x001392c0	did_d02d_subfield_12_data_def_enum_1
0x001392f6	did_d02d_subfield_12_data_def_enum_2
0x00139329	did_d02d_subfield_12_data_def
0x00139355	did_D02D_subfield_12
0x0013936b	Channel #75 Supported
0x001393ad	did_d02d_subfield_13_data_def_enum_1
0x001393e3	did_d02d_subfield_13_data_def_enum_2
0x00139416	did_d02d_subfield_13_data_def
0x00139442	did_D02D_subfield_13
0x00139458	Channel #76 Supported
0x0013949a	did_d02d_subfield_14_data_def_enum_1
0x001394d0	did_d02d_subfield_14_data_def_enum_2
0x00139503	did_d02d_subfield_14_data_def
0x0013952f	did_D02D_subfield_14
0x00139545	Channel #77 Supported
0x00139587	did_d02d_subfield_15_data_def_enum_1
0x001395bd	did_d02d_subfield_15_data_def_enum_2
0x001395f0	did_d02d_subfield_15_data_def
0x0013961c	did_D02D_subfield_15
0x00139632	Channel #78 Supported
0x00139674	did_d02d_subfield_16_data_def_enum_1
0x001396aa	did_d02d_subfield_16_data_def_enum_2
0x001396dd	did_d02d_subfield_16_data_def
