# G2043847.mdx  size=430,905 B  records=6681
0x0000088b	Type 2
0x000473e8	V_3V3_LIN_REF
0x0004744c	did_ee20_subfield_9_data_def
0x00047477	did_EE20_subfield_9
0x0004748c	V_3V3_LIN_DAC
0x000474f0	did_ee20_subfield_10_data_def
0x0004751c	did_EE20_subfield_10
0x00047532	V_3V3_LIN_DAC_REF
0x0004759a	did_ee20_subfield_11_data_def
0x000475c6	did_EE20_subfield_11
0x000475dc	V_3V8_SMPS
0x0004763d	did_ee20_subfield_12_data_def
0x00047669	did_EE20_subfield_12
0x0004767f	V_3V8_SMPS_REF
0x000476e4	did_ee20_subfield_13_data_def
0x00047710	did_EE20_subfield_13
0x00047726	V_1V25_SMPS
0x00047788	did_ee20_subfield_14_data_def
0x000477b4	did_EE20_subfield_14
0x000477ca	V_1V25_SMPS_REF
0x00047830	did_ee20_subfield_15_data_def
0x0004785c	did_EE20_subfield_15
0x00047872	V_MIRROR
0x000478d1	did_ee20_subfield_16_data_def
0x000478fd	did_EE20_subfield_16
0x00047913	V_INJECTED
0x00047926	Conti use only (needed during development). Read internal power supply voltages
0x00047977	did_EE20
0x00047981	EE20 - Read Voltages
0x00047a24	did_ee21_subfield_1_data_def
0x00047a4f	did_EE21_subfield_1
0x00047a64	LF_TEMP1
0x00047ac2	did_ee21_subfield_2_data_def
0x00047aed	did_EE21_subfield_2
0x00047b02	LF_TEMP1_REF
0x00047b64	did_ee21_subfield_3_data_def
0x00047b8f	did_EE21_subfield_3
0x00047ba4	RX_TEMP_LOW
0x00047c05	did_ee21_subfield_4_data_def
0x00047c30	did_EE21_subfield_4
0x00047c45	RX_TEMP_HIGH
0x00047ca7	did_ee21_subfield_5_data_def
0x00047cd2	did_EE21_subfield_5
0x00047ce7	TX_TEMP_LOW
0x00047d48	did_ee21_subfield_6_data_def
0x00047d73	did_EE21_subfield_6
0x00047d88	TX_TEMP_HIGH
0x00047d9d	Conti use only (needed during development). Read internal temperatures
0x00047de5	did_EE21
0x00047def	EE21 - Read Temperatures
0x00047e97	did_ee22_subfield_1_data_def
0x00047ec2	did_EE22_subfield_1
0x00047ed7	V_TX1_POWER_SENSE
0x00047f3f	did_ee22_subfield_2_data_def
0x00047f6a	did_EE22_subfield_2
0x00047f7f	V_TX2_POWER_SENSE
0x00047fe7	did_ee22_subfield_3_data_def
0x00048012	did_EE22_subfield_3
0x00048027	V_LO_POWER_SENSE
0x00048040	Conti use only (needed during development). Read radar output power.
0x00048086	did_EE22
0x00048090	EE22 - Read Voltages RadarOutputPower
0x00048119	did_ee23_subfield_1_data_def_enum_1
0x0004814c	did_ee23_subfield_1_data_def_enum_2
0x0004817e	did_ee23_subfield_1_data_def
0x000481a9	did_EE23_subfield_1
0x000481be	Target Detected Chime
0x000481fe	did_ee23_subfield_2_data_def_enum_1
0x00048231	did_ee23_subfield_2_data_def_enum_2
0x00048263	did_ee23_subfield_2_data_def
0x0004828e	did_EE23_subfield_2
0x000482a3	Target Detected Lock Window
0x000482e9	did_ee23_subfield_3_data_def_enum_1
0x0004831c	did_ee23_subfield_3_data_def_enum_2
0x0004834e	did_ee23_subfield_3_data_def
0x00048379	did_EE23_subfield_3
0x0004838e	Alert Stat
0x00048425	did_EE23
0x0004842f	EE23 - Boundary Alert Internal Signals
0x000484b5	LEFT
0x000484bb	did_ee24_subfield_1_data_def_enum_1
0x000484ea	RIGHT
0x000484f1	did_ee24_subfield_1_data_def_enum_2
0x00048523	did_ee24_subfield_1_data_def
0x0004854e	did_EE24_subfield_1
0x00048563	LHRH SOD Identification
0x000485a1	Park
0x000485a7	did_ee24_subfield_2_data_def_enum_1
0x000485d6	Reverse
0x000485df	did_ee24_subfield_2_data_def_enum_2
0x0004860e	Neutral
0x00048617	did_ee24_subfield_2_data_def_enum_3
0x00048646	Drive
0x0004864d	did_ee24_subfield_2_data_def_enum_4
0x0004867f	did_ee24_subfield_2_data_def
0x000486aa	did_EE24_subfield_2
0x000486bf	Transmission Status
0x000486ff	did_ee24_subfield_3_data_def_enum_1
0x0004872e	OK
0x00048732	did_ee24_subfield_3_data_def_enum_2
0x00048764	did_ee24_subfield_3_data_def
0x0004878f	did_EE24_subfield_3
0x000487a4	DRV Select Stat
0x000487da	Initalizing
0x000487e7	did_ee24_subfield_4_data_def_enum_1
0x00048816	Bulb Proveout
0x00048825	did_ee24_subfield_4_data_def_enum_2
0x00048854	Power Up Complete
0x00048867	did_ee24_subfield_4_data_def_enum_3
0x00048896	Invalid
0x0004889f	did_ee24_subfield_4_data_def_enum_4
0x000488d1	did_ee24_subfield_4_data_def
0x000488fc	did_EE24_subfield_4
0x00048911	Power Up State
0x00048946	CLEAR
0x0004894d	did_ee24_subfield_5_data_def_enum_1
0x0004897c	BLOCKED
0x00048985	did_ee24_subfield_5_data_def_enum_2
0x000489b4	SYSTEM_FAILURE
0x000489c4	did_ee24_subfield_5_data_def_enum_3
0x000489f3	INVALID
0x000489fc	did_ee24_subfield_5_data_def_enum_4
0x00048a2e	did_ee24_subfield_5_data_def
0x00048a59	did_EE24_subfield_5
0x00048a6e	BLIS Blocked State
0x00048aad	did_ee24_subfield_6_data_def_enum_1
0x00048ae2	did_ee24_subfield_6_data_def_enum_2
0x00048b14	did_ee24_subfield_6_data_def
0x00048b3f	did_EE24_subfield_6
0x00048b54	BLIS Last Remembered
0x00048b95	did_ee24_subfield_7_data_def_enum_1
0x00048bca	did_ee24_subfield_7_data_def_enum_2
0x00048bf9	FLASH
0x00048c00	did_ee24_subfield_7_data_def_enum_3
0x00048c35	did_ee24_subfield_7_data_def_enum_4
0x00048c67	did_ee24_subfield_7_data_def
0x00048c92	did_EE24_subfield_7
0x00048ca7	BLIS Alert
0x00048cde	did_ee24_subfield_8_data_def_enum_1
0x00048d0d	OFFTEMP
0x00048d16	did_ee24_subfield_8_data_def_enum_2
0x00048d4b	did_ee24_subfield_8_data_def_enum_3
0x00048d7e	did_ee24_subfield_8_data_def_enum_4
0x00048db0	did_ee24_subfield_8_data_def
0x00048ddb	did_EE24_subfield_8
0x00048df0	BTT Last Remebered
0x00048e2f	did_ee24_subfield_9_data_def_enum_1
0x00048e64	did_ee24_subfield_9_data_def_enum_2
0x00048e97	did_ee24_subfield_9_data_def_enum_3
0x00048ec9	did_ee24_subfield_9_data_def
0x00048ef4	did_EE24_subfield_9
0x00048f09	BTT Temp Last Remembered
0x00048f4c	did_ee24_subfield_10_data_def_enum_1
0x00048f80	did_ee24_subfield_10_data_def_enum_2
0x00048fb3	did_ee24_subfield_10_data_def
0x00048fdf	did_EE24_subfield_10
0x00048ff5	Running Reset
0x00049029	NOT CONNECT
0x00049036	did_ee24_subfield_11_data_def_enum_1
0x00049066	CONNECT
0x0004906f	did_ee24_subfield_11_data_def_enum_2
0x0004909f	UNKNOWN
0x000490a8	did_ee24_subfield_11_data_def_enum_3
0x000490de	did_ee24_subfield_11_data_def_enum_4
0x00049111	did_ee24_subfield_11_data_def
0x0004913d	did_EE24_subfield_11
0x00049153	TBM
0x00049183	did_ee24_subfield_12_data_def_enum_1
0x000491b9	did_ee24_subfield_12_data_def_enum_2
0x000491ef	did_ee24_subfield_12_data_def_enum_3
0x00049225	did_ee24_subfield_12_data_def_enum_4
0x00049258	did_ee24_subfield_12_data_def
0x00049284	did_EE24_subfield_12
0x0004929a	TLM
0x000492c4	FALSE
0x000492cb	did_ee24_subfield_13_data_def_enum_1
0x000492fb	TRUE
0x00049301	did_ee24_subfield_13_data_def_enum_2
0x00049334	did_ee24_subfield_13_data_def
0x00049360	did_EE24_subfield_13
0x00049376	TFLAG Last Remembered
0x000493b2	No TLM No TBM
0x000493c1	did_ee24_subfield_14_data_def_enum_1
0x000493f1	No TLM Yes TBM
0x00049401	did_ee24_subfield_14_data_def_enum_2
0x00049431	Yes TLM No TBM
0x00049441	did_ee24_subfield_14_data_def_enum_3
0x00049471	Yes TLM Yes TBM
0x00049482	did_ee24_subfield_14_data_def_enum_4
0x000494b5	did_ee24_subfield_14_data_def
0x000494e1	did_EE24_subfield_14
0x000494f7	TTM
0x00049550	did_ee24_subfield_15_data_def
0x0004957c	did_EE24_subfield_15
0x00049592	BLIS VAR REAR RANGE
0x000495d2	did_ee24_subfield_16_data_def
0x000495fe	did_EE24_subfield_16
0x00049614	ECVC_C102 13
0x0004964d	did_ee24_subfield_17_data_def
0x00049679	did_EE24_subfield_17
0x0004968f	ECVC_C102 14
0x000496c8	did_ee24_subfield_18_data_def
0x000496f4	did_EE24_subfield_18
0x0004970a	ECVC_C102 15
0x00049743	did_ee24_subfield_19_data_def
0x0004976f	did_EE24_subfield_19
0x00049785	ECVC_C102 16
0x000497be	did_ee24_subfield_20_data_def
0x000497ea	did_EE24_subfield_20
0x00049800	ECVC_C102 17
0x00049833	Not Reverse
0x00049840	did_ee24_subfield_21_data_def_enum_1
0x00049876	did_ee24_subfield_21_data_def_enum_2
0x000498a6	Fault
0x000498ad	did_ee24_subfield_21_data_def_enum_3
0x000498e0	did_ee24_subfield_21_data_def
0x0004990c	did_EE24_subfield_21
0x00049922	Vehicle Direction
0x00049960	did_ee24_subfield_22_data_def_enum_1
0x00049990	INT
0x00049995	did_ee24_subfield_22_data_def_enum_2
0x000499c9	did_ee24_subfield_22_data_def_enum_3
0x000499fd	did_ee24_subfield_22_data_def_enum_4
0x00049a30	did_ee24_subfield_22_data_def
0x00049a5c	did_EE24_subfield_22
0x00049a72	Wipe State
0x00049aa3	NOT CONNECTED
0x00049ab2	did_ee24_subfield_23_data_def_enum_1
0x00049ae2	CONNECTED
0x00049aed	did_ee24_subfield_23_data_def_enum_2
0x00049b20	did_ee24_subfield_23_data_def
0x00049b4c	did_EE24_subfield_23
0x00049b62	BTT Trailer
0x00049b98	did_ee24_subfield_24_data_def_enum_1
0x00049bcc	did_ee24_subfield_24_data_def_enum_2
0x00049bff	did_ee24_subfield_24_data_def
0x00049c2b	did_EE24_subfield_24
0x00049c41	Clutter
0x00049c6f	Not Connected
0x00049c7e	did_ee24_subfield_25_data_def_enum_1
0x00049cae	Connected
0x00049cb9	did_ee24_subfield_25_data_def_enum_2
0x00049cef	did_ee24_subfield_25_data_def_enum_3
0x00049d22	did_ee24_subfield_25_data_def
0x00049d4e	did_EE24_subfield_25
0x00049d64	Trailer
0x00049d75	did_EE24
0x00049d7f	EE24 - Internal Signals 2
0x00049dfc	did_ee25_subfield_1_data_def_enum_1
0x00049e2f	did_ee25_subfield_1_data_def_enum_2
0x00049e61	did_ee25_subfield_1_data_def
0x00049e8c	did_EE25_subfield_1
0x00049ea1	Brake Timeout
0x00049ed5	ROAD
0x00049edb	did_ee25_subfield_2_data_def_enum_1
0x00049f0a	PARKING LOT
0x00049f17	did_ee25_subfield_2_data_def_enum_2
0x00049f4c	did_ee25_subfield_2_data_def_enum_3
0x00049f81	did_ee25_subfield_2_data_def_enum_4
0x00049fb3	did_ee25_subfield_2_data_def
0x00049fde	did_EE25_subfield_2
0x00049ff3	CTA Scenario
0x0004a02a	did_ee25_subfield_3_data_def_enum_1
0x0004a05d	did_ee25_subfield_3_data_def_enum_2
0x0004a08f	did_ee25_subfield_3_data_def
0x0004a0ba	did_EE25_subfield_3
0x0004a0cf	RBA Fault
0x0004a103	did_ee25_subfield_4_data_def_enum_1
0x0004a136	did_ee25_subfield_4_data_def_enum_2
0x0004a168	did_ee25_subfield_4_data_def
0x0004a193	did_EE25_subfield_4
0x0004a1a8	RBA Target Detected
0x0004a1e2	SteXComp_An_Est
0x0004a1f3	did_ee25_subfield_5_data_def_enum_1
0x0004a228	did_ee25_subfield_5_data_def_enum_2
0x0004a25d	did_ee25_subfield_5_data_def_enum_3
0x0004a28c	VehYaw_W_Actl
0x0004a29b	did_ee25_subfield_5_data_def_enum_4
0x0004a2ca	No Turn Radius Data
0x0004a2df	did_ee25_subfield_5_data_def_enum_5
0x0004a314	did_ee25_subfield_5_data_def
0x0004a33f	did_EE25_subfield_5
0x0004a354	Turn Radius Status
0x0004a3bc	did_ee25_subfield_6_data_def
0x0004a3e7	did_EE25_subfield_6
0x0004a3fc	Brake Intervention Timer
0x0004a43b	NOT DENIED
0x0004a447	did_ee25_subfield_7_data_def_enum_1
0x0004a476	DENIED
0x0004a47e	did_ee25_subfield_7_data_def_enum_2
0x0004a4b0	did_ee25_subfield_7_data_def
0x0004a4db	did_EE25_subfield_7
0x0004a4f0	Brake Denied
0x0004a5b7	did_EE25
0x0004a5c1	EE25 - RBA Internal Signals
0x0004a63c	DISCONNECTED
0x0004a64a	did_ee26_subfield_1_data_def_enum_1
0x0004a67f	did_ee26_subfield_1_data_def_enum_2
0x0004a6b4	did_ee26_subfield_1_data_def_enum_3
0x0004a6e6	did_ee26_subfield_1_data_def
0x0004a711	did_EE26_subfield_1
0x0004a726	ATD Trailer
0x0004a75c	did_ee26_subfield_2_data_def_enum_1
0x0004a78f	did_ee26_subfield_2_data_def_enum_2
0x0004a7c1	did_ee26_subfield_2_data_def
0x0004a7ec	did_EE26_subfield_2
0x0004a801	ATD Walking Target
0x0004a840	did_ee26_subfield_3_data_def_enum_1
0x0004a86f	INACTIVE AFTER RESET
0x0004a885	did_ee26_subfield_3_data_def_enum_2
0x0004a8b4	ATD REPORTING
0x0004a8c3	did_ee26_subfield_3_data_def_enum_3
0x0004a8f2	ATD NOT REPORTING
0x0004a905	did_ee26_subfield_3_data_def_enum_4
0x0004a934	INACTIVE NOT AFTER RESET
0x0004a94e	did_ee26_subfield_3_data_def_enum_5
0x0004a981	did_ee26_subfield_3_data_def_enum_6
0x0004a9b3	did_ee26_subfield_3_data_def
0x0004a9de	did_EE26_subfield_3
0x0004a9f3	Trailer Detect
0x0004aa57	did_ee26_subfield_4_data_def
0x0004aa82	did_EE26_subfield_4
0x0004aa97	ATD Algo Timer
0x0004aafb	did_ee26_subfield_5_data_def
0x0004ab26	did_EE26_subfield_5
0x0004ab3b	Zero Speed ATD Dwell Timer
0x0004ab5e	Suppler and Engineering Use Only ATD Internal Signals -ATD Trailer -ATD Walking Target -Trailer Detect -ATD Algo Timer
0x0004abd6	did_EE26
0x0004abe0	EE26 - ATD Internal Signals
0x0004ac5f	did_ee27_subfield_1_data_def_enum_1
0x0004ac92	did_ee27_subfield_1_data_def_enum_2
0x0004acc4	did_ee27_subfield_1_data_def
0x0004acef	did_EE27_subfield_1
0x0004ad04	Autopark
0x0004ad33	STANDBY
0x0004ad3c	did_ee27_subfield_2_data_def_enum_1
0x0004ad6b	REPORTING
0x0004ad76	did_ee27_subfield_2_data_def_enum_2
0x0004ada5	DISABLE
0x0004adae	did_ee27_subfield_2_data_def_enum_3
0x0004ade0	did_ee27_subfield_2_data_def
0x0004ae0b	did_EE27_subfield_2
0x0004ae20	APAF State
0x0004ae51	APAF_SlotDepth
0x0004ae61	did_ee27_subfield_3_data_def_enum_1
0x0004ae90	APAF_PPADepth
0x0004ae9f	did_ee27_subfield_3_data_def_enum_2
0x0004aed4	did_ee27_subfield_3_data_def
0x0004aeff	did_EE27_subfield_3
0x0004af14	Slot Depth
0x0004af27	Suppler and Engineering Use Only APAF Internal Signals -Autopark -APAF State
0x0004af75	did_EE27
0x0004af7f	EE27 - APAF Internal Signals
0x0004b005	did_f109_subfield_1_data_def
0x0004b030	did_F109_subfield_1
0x0004b045	Boot Software Version Number- Main Version
0x0004b09c	did_f109_subfield_2_data_def
0x0004b0c7	did_F109_subfield_2
0x0004b0dc	Boot Software Version Number- Sub Version
0x0004b132	did_f109_subfield_3_data_def
0x0004b15d	did_F109_subfield_3
0x0004b172	Boot Software Version Number- Release Version
0x0004b1a9	did_F109
0x0004b1b3	Boot Software Version Number
0x0004b237	did_f110_subfield_1_data_def
0x0004b262	did_F110_subfield_1
0x0004b277	Subsystem Specific Diagnostic Specification Part Number
0x0004b2b7	This DID is used to report the ECU's Part 2 Spec WERS Part Number.
0x0004b2fb	did_F110
0x0004b305	Subsystem Specific Diagnostic Specification Part Number
0x0004b3a8	did_f111_subfield_1_data_def
0x0004b3d3	did_F111_subfield_1
0x0004b3e8	ECU Core Assembly Number
0x0004b409	Read ECU Core Assembly Number
0x0004b428	did_F111
0x0004b432	ECU Core Assembly Number
0x0004b4b6	did_f113_subfield_1_data_def
0x0004b4e1	did_F113_subfield_1
0x0004b4f6	ECU Delivery Assembly Number
0x0004b51b	Read ECU Delivery Assembly Number
0x0004b53e	did_F113
0x0004b548	ECU Delivery Assembly Number
0x0004b5c4	Vector
0x0004b5cc	did_f15f_subfield_1_data_def_enum_1
0x0004b5fe	did_f15f_subfield_1_data_def
0x0004b629	did_F15F_subfield_1
0x0004b63e	NOS Generation Tool Supplier
0x0004b67a	did_f15f_subfield_2_data_def
0x0004b6a5	did_F15F_subfield_2
0x0004b6ba	NOS Generation Tool Version Number
0x0004b6e5	Read NOS Generation Tool Version Number
0x0004b70e	did_F15F
0x0004b718	NOS Generation Tool Version Number
0x0004b798	SWDL 31808456 Issue P01
0x0004b7b1	did_f162_subfield_1_data_def_enum_1
0x0004b7e0	SWDL 31808456 Issue 001
0x0004b7f9	did_f162_subfield_1_data_def_enum_2
0x0004b828	SWDL 31808456 Issue 002
0x0004b841	did_f162_subfield_1_data_def_enum_3
0x0004b870	SWDL 31808456 Issue 003
0x0004b889	did_f162_subfield_1_data_def_enum_4
0x0004b8b8	SWDL 31808456 Issue 004
0x0004b8d1	did_f162_subfield_1_data_def_enum_5
0x0004b900	SWDL 31808456 Issue 005
0x0004b919	did_f162_subfield_1_data_def_enum_6
0x0004b948	SWDL 00.06.15.002-006
0x0004b95f	did_f162_subfield_1_data_def_enum_7
0x0004b991	did_f162_subfield_1_data_def
0x0004b9bc	did_F162_subfield_1
0x0004b9d1	Software Download Specification Version
0x0004ba01	Read Software Download (bootloader) Specification Version
0x0004ba3c	did_F162
0x0004ba46	Software Download Specification Version
0x0004bacd	GGDS 31810161 Issue 001
0x0004bae6	did_f163_subfield_1_data_def_enum_1
0x0004bb15	GGDS 31810161 Issue 002
0x0004bb2e	did_f163_subfield_1_data_def_enum_2
0x0004bb5d	GGDS 31810161 Issue 003
0x0004bb76	did_f163_subfield_1_data_def_enum_3
0x0004bba5	GGDS 00.06.15.001-004
0x0004bbbc	did_f163_subfield_1_data_def_enum_4
0x0004bbee	did_f163_subfield_1_data_def
0x0004bc19	did_F163_subfield_1
0x0004bc2e	Diagnostic Specification Version
0x0004bc57	Read GGDS Diagnostic Specification Version
0x0004bc83	did_F163
0x0004bc8d	Diagnostic Specification Version
0x0004bd13	did_f166_subfield_1_data_def
0x0004bd3e	did_F166_subfield_1
0x0004bd53	Year
0x0004bd84	did_f166_subfield_2_data_def
0x0004bdaf	did_F166_subfield_2
0x0004bdc4	Month
0x0004bdf6	did_f166_subfield_3_data_def
0x0004be21	did_F166_subfield_3
0x0004be36	Day
0x0004be66	did_f166_subfield_4_data_def
0x0004be91	did_F166_subfield_4
0x0004bea6	Release Version
0x0004bebe	Read NOS Message Database Version Number
0x0004bee8	did_F166
0x0004bef2	NOS Message Database #1 Version Number
0x0004bf7c	did_f17c_subfield_1_data_def_enum_1
0x0004bfae	did_f17c_subfield_1_data_def
0x0004bfd9	did_F17C_subfield_1
0x0004bfee	NOS Bootloader Generation Tool Supplier
0x0004c035	did_f17c_subfield_2_data_def
0x0004c060	did_F17C_subfield_2
0x0004c075	NOS Bootloader Generation Tool Version Number
0x0004c0ab	Read NOS Bootloader Generation Tool Version Number
0x0004c0df	did_F17C
0x0004c0e9	NOS Bootloader Generation Tool Version Number
0x0004c17e	did_f188_subfield_1_data_def
0x0004c1a9	did_F188_subfield_1
0x0004c1be	Vehicle Manufacturer ECU Software Number
0x0004c1ef	Read Vehicle Manufacturer ECU Software Number
0x0004c21e	did_F188
0x0004c228	Vehicle Manufacturer ECU Software Number
0x0004c2ba	did_f18c_subfield_1_data_def
0x0004c2e5	did_F18C_subfield_1
0x0004c2fa	ECU Serial Number
0x0004c314	Read ECU Serial Number
0x0004c32c	did_F18C
0x0004c336	ECU Serial Number
0x0004c3af	did_f190_subfield_1_data_def
0x0004c3da	did_F190_subfield_1
0x0004c3ef	Vehicle Identification Number
0x0004c4c6	did_F190
0x0004c4d0	Vehicle Identification Number
0x0004c5a9	did_f40d_subfield_1_data_def
0x0004c5d4	did_F40D_subfield_1
0x0004c5e9	Vehicle Speed Sensor
0x0004c606	IO Control for Vehicle Speed input data
0x0004c62f	did_F40D
0x0004c639	Vehicle Speed Sensor
0x0004c6e0	did_fd44_subfield_1_data_def
0x0004c70b	did_FD44_subfield_1
0x0004c720	Module not configured
0x0004c78f	did_fd44_subfield_2_data_def
0x0004c7ba	did_FD44_subfield_2
0x0004c7cf	Ignition Status Unknown
0x0004c840	did_fd44_subfield_3_data_def
0x0004c86b	did_FD44_subfield_3
0x0004c880	Ignition Status Invalid
0x0004c8f1	did_fd44_subfield_4_data_def
0x0004c91c	did_FD44_subfield_4
0x0004c931	Ignition Status Missing
0x0004c9a2	did_fd44_subfield_5_data_def
0x0004c9cd	did_FD44_subfield_5
0x0004c9e2	Vehicle Speed Veh_V_ActlEng Missing
0x0004ca5f	did_fd44_subfield_6_data_def
0x0004ca8a	did_FD44_subfield_6
0x0004ca9f	Vehicle Speed Veh_V_ActlEng_D_Qf 01hex
0x0004cb1f	did_fd44_subfield_7_data_def
0x0004cb4a	did_FD44_subfield_7
0x0004cb5f	Vehicle Speed Veh_V_ActlEng_D_Qf 00hex
0x0004cbdf	did_fd44_subfield_8_data_def
0x0004cc0a	did_FD44_subfield_8
0x0004cc1f	Vehicle Speed Veh_V_ActlEng_D_Qf Missing
0x0004cca1	did_fd44_subfield_9_data_def
0x0004cccc	did_FD44_subfield_9
0x0004cce1	Transmission Internal Signal DVR_SELECT_STAT Invalid
0x0004cd6f	did_fd44_subfield_10_data_def
0x0004cd9b	did_FD44_subfield_10
0x0004cdb1	Transmission Internal Signal DVR_SELECT_STAT Missing
0x0004ce3f	did_fd44_subfield_11_data_def
0x0004ce6b	did_FD44_subfield_11
0x0004ce81	TLM Signal Missing
0x0004ceed	did_fd44_subfield_12_data_def
0x0004cf19	did_FD44_subfield_12
0x0004cf2f	VIN Match VehicleGGCCData Missing
0x0004cfaa	did_fd44_subfield_13_data_def
0x0004cfd6	did_FD44_subfield_13
0x0004cfec	VIN Match VehicleGGCCData Mismatch
0x0004d068	did_fd44_subfield_14_data_def
0x0004d094	did_FD44_subfield_14
0x0004d0aa	DvrPassDoorModules BLISLEDStat_X_Side ON/OFF Mismatch
0x0004d139	did_fd44_subfield_15_data_def
0x0004d165	did_FD44_subfield_15
0x0004d17b	DvrPassDoorModules BLISLEDStat_X_Side DCU Fault
0x0004d204	did_fd44_subfield_16_data_def
0x0004d230	did_FD44_subfield_16
0x0004d246	DvrPassDoorModules BLISLEDStat_X_Side Missing
0x0004d2cd	did_fd44_subfield_17_data_def
0x0004d2f9	did_FD44_subfield_17
0x0004d30f	Smart Wiper WiprFront_D_Stat Missing
0x0004d38d	did_fd44_subfield_18_data_def
0x0004d3b9	did_FD44_subfield_18
0x0004d3cf	MyKey IgnKeyType_D_Actl Unknown
0x0004d448	did_fd44_subfield_19_data_def
0x0004d474	did_FD44_subfield_19
0x0004d48a	MyKey IgnKeyType_D_Actl Invalid
0x0004d503	did_fd44_subfield_20_data_def
0x0004d52f	did_FD44_subfield_20
0x0004d545	MyKey IgnKeyType_D_Actl Missing
0x0004d5be	did_fd44_subfield_21_data_def
0x0004d5ea	did_FD44_subfield_21
0x0004d600	Parklamp Status Unknown
0x0004d671	did_fd44_subfield_22_data_def
0x0004d69d	did_FD44_subfield_22
0x0004d6b3	Parklamp Status Invalid
0x0004d724	did_fd44_subfield_23_data_def
0x0004d750	did_FD44_subfield_23
0x0004d766	Parklamp Status Missing
0x0004d7d7	did_fd44_subfield_24_data_def
0x0004d803	did_FD44_subfield_24
0x0004d819	Litval Unknown
0x0004d881	did_fd44_subfield_25_data_def
0x0004d8ad	did_FD44_subfield_25
0x0004d8c3	Litval Invalid
0x0004d92b	did_fd44_subfield_26_data_def
0x0004d957	did_FD44_subfield_26
0x0004d96d	Litval Missing
0x0004d9d5	did_fd44_subfield_27_data_def
0x0004da01	did_FD44_subfield_27
0x0004da17	Secondary Warning TurnLightSwitch_D_Stat Missing
0x0004daa1	did_fd44_subfield_28_data_def
0x0004dacd	did_FD44_subfield_28
0x0004dae3	Auto Park SAPP Status Coding Missing
0x0004db61	did_fd44_subfield_29_data_def
0x0004db8d	did_FD44_subfield_29
0x0004dba3	Extended_CTA_Data_X Missing
0x0004dc18	did_fd44_subfield_30_data_def
0x0004dc44	did_FD44_subfield_30
0x0004dc5a	Hardwire Output LED Short to Ground
0x0004dcd7	did_fd44_subfield_31_data_def
0x0004dd03	did_FD44_subfield_31
0x0004dd19	Hardwire Output LED Short to Battery
0x0004dd97	did_fd44_subfield_32_data_def
0x0004ddc3	did_FD44_subfield_32
0x0004ddd9	Hardwire Output LED Open
0x0004de4b	did_fd44_subfield_33_data_def
0x0004de77	did_FD44_subfield_33
0x0004de8d	VehYaw_W_Actl Missing
0x0004defc	did_fd44_subfield_34_data_def
0x0004df28	did_FD44_subfield_34
0x0004df3e	WheelDataMissing
0x0004dfa8	did_fd44_subfield_35_data_def
0x0004dfd4	did_FD44_subfield_35
0x0004dfea	RunningReset
0x0004e050	did_fd44_subfield_36_data_def
0x0004e07c	did_FD44_subfield_36
0x0004e092	BlockageCounter
0x0004e0fb	did_fd44_subfield_37_data_def
0x0004e127	did_FD44_subfield_37
0x0004e13d	BttOn_B_Rq Missing
0x0004e1a9	did_fd44_subfield_38_data_def
0x0004e1d5	did_FD44_subfield_38
0x0004e1eb	BttOn_B_Rq Invalid
0x0004e257	did_fd44_subfield_39_data_def
0x0004e283	did_FD44_subfield_39
0x0004e299	Btt_L_Actl Missing
0x0004e305	did_fd44_subfield_40_data_def
0x0004e331	did_FD44_subfield_40
0x0004e347	Btt_L_Actl Invalid
0x0004e3b3	did_fd44_subfield_41_data_def
0x0004e3df	did_FD44_subfield_41
0x0004e3f5	ATD Mismatch
0x0004e457	did_fd44_subfield_42_data_def
0x0004e483	did_FD44_subfield_42
0x0004e499	TBM Signal Missing
